Post id,Date,post_text,Link,Impressions,Likes,Engagements,Bookmarks,Share,New follows,Replies,Reposts,Profile visits,Detail expands,Url clicks,Hashtag clicks,Permalink clicks
,,".@RepPressley to GOP: Let me be clear what you're doing here. You're not only putting women's lives at risk, but you want to deny them the chance to hold their baby. https://t.co/iX3q6q7y2s",,,,,,,,,,,,,,
,,".@RepRaskin: Who do you want in the doctor's office with you making a medical decision, doctors or MAGA politicians? https://t.co/ShmPC20qEz",,,,,,,,,,,,,,
,,".@RepLucyMcBath shares her personal story, exposing how restrictive efforts on abortion care—like the MAGA GOP’s bill being voted on today—put women's lives at risk and criminalize doctors for providing necessary, life-saving care. https://t.co/z2gVAwez5h",,,,,,,,,,,,,,
,,WATCH as @WhipKClark explains the GOP’s efforts to enact a nationwide abortion ban. https://t.co/QZF8Vov9QB,,,,,,,,,,,,,,
,,".@RepTimKennedy shares a powerful personal story, highlighting how the GOP’s extreme anti-abortion legislation being debated today poses a grave threat to women’s health and safety. https://t.co/DYWEhQ7Ru1",,,,,,,,,,,,,,
,,"Rep. @KellyMorrisonMN, an OBGYN with 20 years of experience, shares her firsthand knowledge to warn how the GOP’s so called ""born alive"" bill would endanger women’s health and criminalize doctors. https://t.co/JDUuKdA1aN",,,,,,,,,,,,,,
,,And the Special Counsel Jack Smith report: https://t.co/eKMeHBpPe3,,,,,,,,,,,,,,
,,And for those who want to read the wholly unrefuted bipartisan report based on two years of research: https://t.co/wFEKulvb89,,,,,,,,,,,,,,
,,"A primer for those ""investigating"" January 6 for the first time: 1. Trump knew he lost in 2020 by more than 7 million votes, 306-232 in the electoral college, but spread the Big Lie even after losing more than 60 federal and state court decisions 2. Trump and his allies tried https://t.co/yHwgnTEMto",,,,,,,,,,,,,,
,,"Did you know that during Trump’s first term, he prioritized deporting families over felons? To make room in immigration detention for asylum seekers and separated families, his administration quietly released many more noncitizens with criminal records than President Biden ever https://t.co/RdJZZnfuTr",,,,,,,,,,,,,,
,,You missed this part from RM @RepRaskin’s opening: https://t.co/oMp5jpcCfj,,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers opening remarks at today's subcommittee hearing on immigration enforcement. https://t.co/wWswMrtRUB,,,,,,,,,,,,,,
,,.@RepZoeLofgren delivers opening remarks at today's subcommittee hearing on immigration enforcement. https://t.co/MtV4Ht4HON,,,,,,,,,,,,,,
,,"Tom Homan, who ran Trump’s first “zero tolerance” policy that separated more than 5,000 children from their parents, is back. This time, he’s Trump’s new border czar, ready to double down on the chaos and cruelty. https://t.co/IpCfNzsDRL",,,,,,,,,,,,,,
,,.@RepRaskin cuts through the MAGA lies: unlawful border crossings are down from when Trump left office in 2021. https://t.co/6a2eY8hbzE,,,,,,,,,,,,,,
,,This concept was added to the Constitution after the Civil War to overturn the Dred Scott decision and make us a democratic nation based on place of birth rather than race of birth.,,,,,,,,,,,,,,
,,First day in office and Donald Trump is attacking the Fourteenth Amendment and birthright citizenship. https://t.co/Qo8DtEOFjj,,,,,,,,,,,,,,
,,".@RepRaskin: Let's make it a lot, lot harder to get into America illegally and a lot easier to get into America lawfully. That's what America wants to see. https://t.co/vmnX1g1CLk",,,,,,,,,,,,,,
,,"Trump’s last border policy ripped families in half. Years later, over 1,000 children still remain separated from their parents. This is the enduring cruelty and chaos of Trump’s sadistic determination to divide us. https://t.co/eF8chIKCWd",,,,,,,,,,,,,,
,,"Democrats have consistently pursued bipartisan solutions to fix immigration, while Trump’s executive orders only create chaos at the border by cutting lawful pathways. Americans deserve comprehensive reform. Instead, they are getting more dysfunction disguised as leadership. https://t.co/VjjjCSuc5k",,,,,,,,,,,,,,
,,.@RepRaskin: Let's not use immigration to destroy our Constitution. https://t.co/HffmPI2uDJ,,,,,,,,,,,,,,
,,"Donald Trump declared that we “have no choice” but to deport all undocumented immigrants in the U.S., even suggesting kicking American children out of their own country if they have parents or siblings targeted for deportation. https://t.co/TVOwegdFJy",,,,,,,,,,,,,,
,,NEWS: Ranking Member Raskin’s statement on the Trump Administration’s day one executive orders,,,,,,,,,,,,,,
,,"The pseudo-populism of billionaire Trump morphs into the techno-feudalism of Elon Musk and the broligarchs. When Trump told MAGA to vote one last time, did he mean the cyberbarons of the “dark Enlightenment” would take it from here and rule over us? https://t.co/VEyLqTkt5c",,,,,,,,,,,,,,
,,https://t.co/Ph8ME4wTyk,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers his opening statement during today’s bicameral spotlight hearing examining the Trump Administration’s attack on the rule of law and the brave Americans who uphold it. https://t.co/AqaHquhysN,,,,,,,,,,,,,,
,,"LIVE NOW: Ranking Member @RepRaskin, @SenAdamSchiff, and House and Senate Democrats lead bicameral spotlight hearing on Trump's assault on the rule of law. https://t.co/ecWkoCrzoT",,,,,,,,,,,,,,
,,"Trump is taking a wrecking ball to the Department of Justice, firing career prosecutors, rewarding allies, and punishing dissent. Today, Ranking Member @RepRaskin and @SenAdamSchiff will hear from some American patriots at 3:30 PM ET, who are bravely speaking up to expose",,,,,,,,,,,,,,
,,NEWS: Read Ranking Member @RepRaskin’s statement on DOJ’s intimidation campaign against wrongfully fired former DOJ Pardon Attorney Liz Oyer: https://t.co/Rs7509Irfz,,,,,,,,,,,,,,
,,NEWS: Ranking Member @RepRaskin and @SenBlumenthal demand answers after Trump coerces big law firms into submission as part of his escalating assault on the rule of law. https://t.co/0p03G3FxWm,,,,,,,,,,,,,,
,,"DOGE set its sights on ransacking another independent agency, the Federal Trade Commission, showing contempt for privacy, consumer protection and antitrust law. Trump appears to be handing Musk access to his competitors’ most sensitive data. As a government “employee,” Elon Musk",,,,,,,,,,,,,,
,,"NEWS: A federal court ordered the U.S. government to bring back a Maryland man, a legal resident of the U.S., to his American wife and child after he was unlawfully shackled and sent to a Salvadoran mega-prison. We have to defend Due Process for noncitizens or we’ll lose Due",,,,,,,,,,,,,,
,,"A well-trained Trump underling: Declare reports of news “fake news,” profanely berate anyone who answers the phone, evade personal responsibility, play the victim, never respond to Congressional oversight requests.",,,,,,,,,,,,,,
,,"Trump’s taken corruption to championship levels: he’s not just pardoning corporate criminals—he’s pardoning criminal corporations in what appears to be a first in our history! Trump's message to fellow fraudsters in the new Gangster State: Pay up, stand by and you’ll have a free",,,,,,,,,,,,,,
,,"Trump’s using the DOJ to target his enemies, reward politicians who bow down to him and help his billionaire friends. While Republicans accept this dangerous corruption, Democrats are standing with the Americans fighting hard for the rule of law. On Monday, Ranking Member",,,,,,,,,,,,,,
,,"NEWS: Ranking Member @RepRaskin’s statement on Ed Martin, Trump’s personal enforcer and disturbing pick for D.C. U.S. Attorney ⤵️ https://t.co/NSRP4NDse0",,,,,,,,,,,,,,
,,The attack on USAID is a direct violation of Congress’s lawmaking and spending powers. RM @RepRaskin and House Democrats are standing up for representative government and American values in federal court. https://t.co/cRk0JKmWy3,,,,,,,,,,,,,,
,,"NEWS: Ranking Member @RepRaskin demands answers from Sec. Rubio, AG Pam Bondi, and Special Presidential Envoy Ric Grenell, on the Trump Administration’s reported efforts to pressure Romanian authorities to lift travel restrictions on Andrew and Tristan Tate, allowing them to",,,,,,,,,,,,,,
,,"Ranking Member @RepRaskin delivers opening remarks at today's GOP-led hearing, which focuses on rehashing stale grievances rather than examining the blatant corruption and lawlessness perpetrated daily by Donald Trump's gangster crew of presidential enforcers. https://t.co/YAh5nA9E9z",,,,,,,,,,,,,,
,,"Ranking Member @RepJasmine delivers opening remarks during today's hearing, where Republicans are focusing on past grievances instead of investigating the ongoing corruption and daily lawlessness in the Trump Administration. https://t.co/J5oFSmn57H",,,,,,,,,,,,,,
,,"NEWS: In a new letter to FBI Director Kash Patel, Ranking Member @RepRaskin demands the FBI provide urgent information to the American people on Elon Musk’s extensive ties to China, which pose a risk to national security. https://t.co/OLplbcdbdP",,,,,,,,,,,,,,
,,.@RepHankJohnson raises concerns about Elon Musk's special access - without any oversight - to sensitive government databases full of data that could benefit his private AI venture and give him a huge edge over his competitors. https://t.co/G0KmE3NMqV,,,,,,,,,,,,,,
,,Ranking Member @RepRaskin delivers remarks at today’s hearing on AI competition and how Trump’s actions have weakened our ability to confront the risks AI poses to consumers and our democracy. https://t.co/Hxy9K1eG21,,,,,,,,,,,,,,
,,"When AI enables landlords to collude and raise rents, or to illegally deny patients medical care, that's not innovation - it’s exploitation. @RepBeccaB on the need for reasonable guardrails to protect people's rights, without stifling innovation. https://t.co/78zbu5mI9B",,,,,,,,,,,,,,
,,"Ranking Member @RepJeryNadler delivers opening remarks at today’s hearing on AI competition, highlighting how Trump dismantled key safeguards and left Americans to the growing dangers of unchecked AI power. https://t.co/36YXEb2nAw",,,,,,,,,,,,,,
,,One of our Constitution’s core principles is that concentrated power leads to tyranny. That’s why judicial independence is so important. Professor @kateashaw1 explains: https://t.co/VtgCkIXcfT,,,,,,,,,,,,,,
,,One of our Constitution’s core principles is that concentrated power leads to tyranny. That’s why judicial independence is so important. Prof @kateashaw1 explains: https://t.co/QXvnaZWKhx,,,,,,,,,,,,,,
,,".@RepKamlagerDove explains: Judges are like referees—when you don’t like the call, you don’t rush the field. You respect the rules, or the whole system falls apart. https://t.co/77GrMSO6zO",,,,,,,,,,,,,,
,,"If we care about a functioning, independent judiciary, Congress should focus on protecting judges from violence, not punishing them for doing their jobs. https://t.co/2ax2Aj6Syj",,,,,,,,,,,,,,
,,Republicans seem confused about how the Constitution works. @RepBeccaB and Prof @kateashaw1 give them a crash course on judicial independence. https://t.co/qmFwYsGTzV,,,,,,,,,,,,,,
,,.@RepJoeNeguse calls out Newt Gingrich for saying nothing when judges blocked Biden’s executive orders but says it is a “judicial coup d’état” when judges block Trump’s executive orders. https://t.co/k7iJVQHG2Q,,,,,,,,,,,,,,
,,"Trump keeps losing in court, so MAGA Republicans want to punish the judges instead of following the law. @RepJayapal breaks down how that threatens the entire system of checks and balances. https://t.co/yZTT9ppcu3",,,,,,,,,,,,,,
,,"Only 15 judges have ever been impeached in U.S. history, and it was always for misconduct, never for decisions. Now, Trump wants to change that because he keeps losing in court. https://t.co/UwER4IB8Tx",,,,,,,,,,,,,,
,,"A Maryland father with legal status, on his way to pick up his autistic son, was seized by ICE and deported. No hearing, no charges, no judge—just shackled and disappeared into a Salvadoran mega-prison, indefinitely. @RepRaskin explains: This is what happens when due process https://t.co/YJWQCYNBBn",,,,,,,,,,,,,,
,,RM @RepRaskin delivers his opening statement during today’s hearing on how MAGA Republicans want to change how the judicial system works because Trump keeps losing in court. https://t.co/zhdkSHmsMh,,,,,,,,,,,,,,
,,"A Maryland father with legal status, on his way to pick up his autistic son, was seized by ICE and deported. No hearing, no charges, no judge—just shackled and disappeared into a Salvadoran mega-prison indefinitely. @RepRaskin explains: This is what happens when due process is https://t.co/3VnxFSneny",,,,,,,,,,,,,,
,,RM @RepMGS delivers opening remarks during today’s Republican attempts to undermine judicial independence after a wave of court defeats for Trump. https://t.co/MDNmAX2CfV,,,,,,,,,,,,,,
,,RM @RepHankJohnson delivers opening remarks during today’s hearing on MAGA Republicans trying to weaken the courts and rewrite the rules after Trump’s repeated losses in court. https://t.co/5lideABNdF,,,,,,,,,,,,,,
,,"If Republicans want fewer court rulings against Trump, here’s an idea: tell Trump to stop issuing illegal and unconstitutional orders and start following the Constitution. https://t.co/EQSEarBxhd",,,,,,,,,,,,,,
,,"Trump is trying to dismantle USAID by executive order—violating the will of Congress, defying the Constitution, and undermining our national security. @HouseDemocrats are taking action to stop this lawlessness.",,,,,,,,,,,,,,
,,"House Republicans have a bill to curb injunctions because Trump is humiliated by his court losses and is lashing out at the judges. RM @RepRaskin provides a quick refresher: if your Executive Order violates the Constitution, you can expect to lose in court. https://t.co/E2BVBr7Ok7",,,,,,,,,,,,,,
,,"Jason Galanis was called a ""con man"" by the federal judge who sentenced him to 15 years for his $80 million pension fraud scheme against union workers and a Native American tribe. President Trump just released Galanis from prison. In the gangster state, all that matters is https://t.co/aYODKIT0U6",,,,,,,,,,,,,,
,,"BREAKING: RM @RepRaskin, @RepGregoryMeeks, @RepLoisFrankel, @RepJoeNeguse, and @RepJeffries led an amicus brief joined by 202 @HouseDemocrats standing up to the illegal and dangerous dismantling of USAID by Trump and Musk ⤵️ https://t.co/SMKabSIypM",,,,,,,,,,,,,,
,,Elon Musk doesn’t want to make change within constitutional democracy—he wants to replace it. @RepRaskin pulls back the curtain on MAGA’s authoritarian playbook. https://t.co/Uf5ebvtl2C,,,,,,,,,,,,,,
,,"NEWS: A federal judge just made sure the CFPB can protect America from serial fraudsters, scam artists, and con men taking advantage of the predatory ethos of the Trump era. Trump’s attempt to dismantle the CFPB has now been halted, confirming the House Democrats’ warning in",,,,,,,,,,,,,,
,,Republicans advanced a bill obliterating state laws on the carrying of concealed firearms. @RepRaskin warns that the GOP plan is to put more guns in more places—regardless of state laws or how it endangers public safety or how opposed the police are. https://t.co/ZIwBz5kvO3,,,,,,,,,,,,,,
,,Trump’s using a wartime law in peacetime to send immigrants in America to a foreign dictator’s mega-prison on vague charges with no due process at all. @RepRaskin’s demanding answers from the Trump Administration on this grotesque abuse of power.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,Authoritarian regimes run on lies. They fear the truth and people who act defiantly to tell the truth. The four patriots who testified against this regime during our spotlight hearing exemplify courage. https://t.co/fFWMclo8X1,,,,,,,,,,,,,,
,,"The Trump Admin sent armed marshals in a mafia-style intimidation campaign to silence and intimidate a witness set to testify in my spotlight hearing with @SenAdamSchiff. Today, Liz Oyer appeared undaunted, standing for what is right, lawful and just, to give her testimony. https://t.co/w6twYHaC8T",,,,,,,,,,,,,,
,,Happening soon. Watch live ➡️https://t.co/RbNZLzJrRc,,,,,,,,,,,,,,
,,Elon is just one way the Trump Administration is selling out to China. Decimate American leadership in health innovation at HHS? Check. Slash funding for research and development? Check. Threaten to invade our allies and impose blanket tariffs? Check. https://t.co/LJkc0I99wO,,,,,,,,,,,,,,
,,Alvaro Bedoya &amp; Rebecca Slaughter were @FTC commissioners before they were illegally sacked by Trump and DOGE. These #MD08 Local Heroes are defending independent commissions so they can keep working to protect consumers against scams and rip-off artists. https://t.co/9b9q8EKmq1,,,,,,,,,,,,,,
,,This is not only a Mike Waltz problem. Every single Trump official in these Signal chats participated in utterly reckless and cavalier disregard of the safety of our troops.,,,,,,,,,,,,,,
,,"President Trump and Elon Musk sacked public servants working at the @US_FDA, an agency tasked with ensuring the safety of our foods and medicines. MAHA deciphered: Making America Hazardous for All.",,,,,,,,,,,,,,
,,Trump's approval rating soon to follow: https://t.co/y2nH3nzPOI,,,,,,,,,,,,,,
,,"Honored to meet with a delegation of parliamentarians from Ukraine to express my undaunted support for their struggle against Putin's bloody, illegal war. From Moscow to Mar-a-Lago, the gangster autocrats will not silence the global fight for democracy and freedom. https://t.co/qV0HYw2Lm6",,,,,,,,,,,,,,
,,The gangster state breaks new ground. Trump’s not just pardoning corporate criminals. Now he’s pardoning criminal corporations. https://t.co/kh9GM8qDYJ,,,,,,,,,,,,,,
,,"Mr. Grenell: Heard you're trying to get in touch with my office. Cussing out a staffer and calling our letter ""fake news"" is not a cogent response to our critical questions. Would it help to correspond a different way? Are you on Signal perhaps?",,,,,,,,,,,,,,
,,"Tens of thousands of my constituents devote their careers to public service. They go to work every day to help America, often passing up lucrative opportunities in the private sector. They are patriots and we should thank them, not vilify them and drive them from public service.",,,,,,,,,,,,,,
,,"Trump’s Liberation Day! Liberating millions of Americans from our stock market gains &amp; retirement savings. Liberating us from the burden of having loyal democratic allies. Liberating shoppers from affordable vegetables, cars, &amp; medicine. Liberating us from our Constitution.",,,,,,,,,,,,,,
,,"Speaker Johnson would rather cancel votes for the entire week than simply to allow members who are new moms and dads to vote from home, as a bipartisan House coalition demanded. Meantime, Johnson protects Byron Donalds who voted illegally by proxy by giving his vote card to a",,,,,,,,,,,,,,
,,"Thanks Senator Cassidy for reminding America: When MAGA says it will “reform” Medicare, Medicaid and Social Security, they mean they will “cut” Medicare, Medicaid and Social Security. Clearly time to “reform” MAGA.",,,,,,,,,,,,,,
,,"If Trump and Musk have suffered an unprecedented number of judicial injunctions, it is because they have committed an unprecedented number of illegal actions. We don’t have rogue district judges, we have a rogue president violating the Constitution &amp; breaking the law every day.",,,,,,,,,,,,,,
,,"Proud of @SenBooker for breaking the record for longest time holding the Senate floor. Today you’ve lifted up all Americans injured by MAGA’s billionaire crusade against voting rights, Social Security, Medicaid and health care. Keep walking, keep talking, keep fighting.",,,,,,,,,,,,,,
,,"Snatched, shackled, and shipped off to a Salvadoran prison, Marylander Kilmar Armando Abrego Garcia, an immigrant with no criminal record, was deported in what the Trump White House is calling an ‘error.’ Our full statement on this miscarriage of justice: https://t.co/4un618mpU7",,,,,,,,,,,,,,
,,"Before sunrise, Trump and DOGE fired thousands of federal workers across HHS, including many of my constituents. Let’s fire DOGE and get these devoted and critical public servants back on the job. My full statement: https://t.co/vvUFZhFdpY",,,,,,,,,,,,,,
,,"At this moment of autocrats vilifying judges and the rule of law, lawyers can prove why they're lawyers. This is the time to stand up for the Constitution and the Bill of Rights and for people under attack. https://t.co/PpblQWrmJN",,,,,,,,,,,,,,
,,"@RapidResponse47 @jamie_raskin Your lawyers admitted in federal court that ICE made an “error” by deporting an immigrant who lives in Maryland with no criminal record. This is a blatant violation of Due Process and the U.S. Constitution, which still governs here. And he was not your only “error.”",,,,,,,,,,,,,,
,,"Your lawyers admitted in federal court that ICE made an “error” by deporting an immigrant who lives in Maryland with no criminal record. This is a blatant violation of Due Process and the U.S. Constitution, which still governs here. And he was not your only “error.”",,,,,,,,,,,,,,
,,"Of course, Trump and his cabinet of billionaires don't care if prices rise. These plutocrats are out to enrich themselves at the expense of everybody else. Let them eat DOGE.",,,,,,,,,,,,,,
,,"Elon Musk is America's highest paid protestor. He trashes our democratic institutions and vilifies Social Security as ""the biggest Ponzi scheme of all time."" Meanwhile, he's being paid $38 billion by the American people in government contracts.",,,,,,,,,,,,,,
,,"We rise with @SenBooker as he holds the Senate floor against Trump’s attempts to rip apart the Bill of Rights and the rule of law. Stand strong, Cory! America is with you. https://t.co/tTYeuAWeQh",,,,,,,,,,,,,,
,,On this Trans Day of Visibility—while Trump and MAGA scapegoat and fearmonger—we recommit to fighting so all Americans can live with equal rights and respect under the law.,,,,,,,,,,,,,,
,,President Trump and Secretary McMahon fired the employees responsible for protecting students’ civil rights in Maryland and our region. We’re demanding answers. https://t.co/j9UjZX1UrZ https://t.co/zRCV7HfNzx,,,,,,,,,,,,,,
,,"To all those celebrating Eid al-Fitr in Maryland and beyond, may this year bring you peace and joy. Eid Mubarak!",,,,,,,,,,,,,,
,,Tom Di Liberto is an accomplished climate scientist and analyst who was axed from NOAA by Musk's DOGE. This #MD08 Local Hero exemplifies the dedication and creativity of thousands of federal employees. https://t.co/1DtRTKY5vV,,,,,,,,,,,,,,
,,"I stood today with leaders of the labor movement against Trump, Musk and MAGA as they swing a wrecking ball at the government, the federal workforce and collective bargaining rights. https://t.co/CWRD3yRaH1",,,,,,,,,,,,,,
,,I'm joining @RepMcGovern to call for an investigation of whether Rep. Donalds' bogus cross-country 'ghost' vote breaks House rules. The GOP insists on no proxy voting so it's time to enforce their strict rule.,,,,,,,,,,,,,,
,,Musk is lying when he says you’ll get more money from Social Security. What you will get from his band of juvenile tech bros is longer lines in person and on the phone. Actions speak louder than words.,,,,,,,,,,,,,,
,,Trump's shocking project to relocate federal agencies away from the National Capital Region is designed to dismantle the government itself. Let's stop them before they put the White House in Moscow to be closer to the home office. https://t.co/Edtrajuue7,,,,,,,,,,,,,,
,,"Trump got votes by promising to bring down the price of eggs and housing, but nobody voted for him to demolish funding for crisis hotlines, addiction treatment and measles tracking. Team MAGA must stop wrecking the American public health system. https://t.co/VuMJfWriEW",,,,,,,,,,,,,,
,,"Starting the morning routine with my Maryland tie, the tie that binds. Go Terps! #MarchMadness https://t.co/DzjzHRngKF",,,,,,,,,,,,,,
,,Holding close the six souls who lost their lives one year ago today in Maryland's Francis Scott Key Bridge collaspe. May their memory be a blessing to all who loved them.,,,,,,,,,,,,,,
